20240418;MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN EL SECTOR 34 - CERCADO DE LIMA - DISTRITO DE LIMA;DEPARTAMENTO LIMA;LIMA;LIMA;55801691.25;EXPEDIENTE TECNICO;;20150122;20391231;150101;NA
20240418;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO EN 8 UNIDADES PRODUCTORAS 8 DISTRITOS DE LIMA Y CALLAO (LIMA NORTE III);DEPARTAMENTO LIMA;LIMA;SAN MARTIN DE PORRES/RIMAC/INDEPENDENCIA/LOS OLIVOS;1795333776;PERFIL;0;20190809;20261231;150135;NA
20240418;SECTORIZACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA PARTE ALTA DE CHORRILLOS: MATRIZ PROCERES - CHORRILLOS DISTRITO DE CHORRILLOS;DEPARTAMENTO LIMA;LIMA;CHORRILLOS;451680667.5;OBRA;85.47;20190109;20301231;150108;NA
20240418;MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DISTRITO DE LURIN - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;LURIN;478734013.9;EXPEDIENTE TECNICO;54.17;20150617;20230930;150119;NA
20240418;MEJORAMIENTO DEL COLECTOR PRIMARIO SAN JUANITO EN LOS DISTRITOS DE SANTIAGO DE SURCO Y BARRANCO DE LA PROVINCIA DE LIMA-DEPARTAMENTO DE LIMA (EXPROYECTO:CAMBIO Y REUBICACION DEL COLECTOR SAN JUANITO;DEPARTAMENTO LIMA;LIMA;BARRANCO/SANTIAGO DE SURCO;5546892.43;OBRA;100;20080328;20261231;150104;FM CONTRATISTAS GENERALES S.R.L
20240418;REHABILITACION   MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN EL A.H. CERRO SAN COSME Y A.H. SAN COSME - AMPLIACIÓN (SECTORES 1 Y 2) - DISTRITO: LA VICTORIA;DEPARTAMENTO LIMA;LIMA;LA VICTORIA;10964058.53;EXPEDIENTE TECNICO;60;20160526;20231201;150115;NA
20240418;MEJORAMIENTO Y REHABILITACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA URB. ASCARRUNZ BAJO DISTRITO DE SAN JUAN DE LURIGANCHO;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;5577999.16;EXPEDIENTE TECNICO;;20191210;20200204;150132;NA
20240418;MEJORAMIENTO DEL SISTEMA DE REGULACIÓN DE LOS SECTORES ABASTECIDOS POR LOS RESERVORIOS DE GRAN CAPACIDAD LA MENACHO Y VICENTELO EN EL DISTRITO DE EL AGUSTINO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;EL AGUSTINO;497716105.7;EXPEDIENTE TECNICO;0;20171120;20231231;150111;NA
20240418;MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 39  50  54  55  56  57 Y 58 - DISTRITO DE MIRAFLORES Y ZONAS ALEDAÑAS DE LOS DISTRITOS DE SURQUILLO  SAN ISIDRO Y BARRANCO;DEPARTAMENTO LIMA;LIMA;MIRAFLORES/SURQUILLO/SAN ISIDRO;126408131.3;FICHA TECNICA;70;20180528;20271130;150122;NA
20240418;MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 359 Y 360 Y NUEVAS HABILITACIONES ESQUEMA INTEGRAL CARABAYLLO - SECTORES 352  353  355  356  357  358 DISTRITO DE;DEPARTAMENTO LIMA;LIMA;CARABAYLLO;747759744.7;EXPEDIENTE TECNICO;100;20150819;20251231;150106;NA
